date,t,kwh,dow,n_obs,coverage,observed,sub_kwh,year,doy,std_resid,ppp,lam,fitted,p_block
2010-01-09,1120,38.94833333333334,5,1440,1.0,True,22.37,2010,9,0.5429533422637529,0.6947460971162979,1.1226387659064494,36.768823030621185,0.301875
2010-01-10,1121,41.807766666666666,6,1440,1.0,True,19.704,2010,10,0.8536475226685774,0.7844927906561786,1.046317776348442,36.224136836035086,0.484375
2010-01-11,1122,25.3114,0,1440,1.0,True,11.87,2010,11,-1.389520667067267,0.10948012721793259,0.8780077926372178,30.981009806009073,0.45875
2010-01-12,1123,,1,893,0.6201388888888889,False,13.61,2010,12,,,1.0268744728001185,32.64473633382678,0.540625
2010-01-13,1124,,2,0,0.0,False,0.0,2010,13,,,0.9875068230042234,32.870727638287704,0.5875
2010-01-14,1125,,3,298,0.2069444444444444,False,3.867,2010,14,,,1.0213741400488652,30.14325974759278,0.693125
2010-01-15,1126,36.61266666666667,4,1440,1.0,True,18.455,2010,15,,,1.0602903850143774,31.69490358496361,0.76875
2010-01-16,1127,35.8352,5,1440,1.0,True,18.672,2010,16,-0.40045521498223025,0.352753968564733,1.1634697535960004,36.227555042553995,0.784375
2010-01-17,1128,31.775933333333334,6,1440,1.0,True,17.334,2010,17,-0.6734128591012158,0.26498870910921646,1.1010767058492639,35.673175525638,0.829375
2010-01-18,1129,31.351633333333332,0,1440,1.0,True,13.893,2010,18,0.4295334240383144,0.6572668107932463,1.1436700681736693,30.420993813741667,0.81
2010-01-19,1130,40.55846666666666,1,1440,1.0,True,22.008,2010,19,1.4590749051910494,0.9000837128680607,0.8746380673255771,32.07630017005167,0.87375
2010-01-20,1131,39.19546666666667,2,1440,1.0,True,20.221,2010,20,0.6710452121550315,0.7340365198576176,1.0967680442659185,32.294500938653414,0.863125
2010-01-21,1132,35.63093333333333,3,1440,1.0,True,17.794,2010,21,0.6238399359305146,0.720140485940986,1.1185142192896456,29.55986653859566,0.91375
2010-01-22,1133,29.843766666666667,4,1440,1.0,True,15.563,2010,22,-0.6362935933655124,0.2759271909414132,1.0489440184342675,31.104961560553818,0.919375
2010-01-23,1134,43.475166666666674,5,1439,0.9993055555555556,True,23.261,2010,23,1.4903263996661542,0.9040472497890719,0.8559569948981516,35.63167485264221,0.92125
2010-01-24,1135,37.82366666666667,6,1440,1.0,True,17.302,2010,24,-0.034029263051012996,0.4871068823229304,1.1643449320842045,35.071960077337316,0.950625
2010-01-25,1136,32.17516666666667,0,1440,1.0,True,17.959,2010,25,0.23974603761660518,0.5898884855914307,1.1586235644947738,29.815037586165705,0.95125
2010-01-26,1137,34.459399999999995,1,1440,1.0,True,17.164,2010,26,0.3792324739190002,0.6399031104527786,1.1347071360354313,31.46618854347262,0.945625
2010-01-27,1138,46.015033333333335,2,1440,1.0,True,26.601,2010,27,2.37169422282406,0.9706687865790762,0.5819724711152958,31.68080953880575,0.9325
2010-01-28,1139,35.170566666666666,3,1440,1.0,True,17.523,2010,28,0.15323700339276514,0.5576898206509648,1.185689833520446,28.943160596890642,0.96
2010-01-29,1140,34.88316666666666,4,1440,1.0,True,20.4,2010,29,0.36755601062254833,0.6358131860306117,1.1435634680930524,30.48579529095,0.97125
2010-01-30,1141,47.3788,5,1440,1.0,True,28.675,2010,30,1.9218434872426926,0.9463488438156249,0.7010023383994121,35.01059084589831,0.98
2010-01-31,1142,29.9866,6,1440,1.0,True,15.664,2010,31,-1.6308035284534614,0.07961600589243253,0.8098549311980605,34.44948871334817,0.989375
2010-02-01,1143,28.229633333333332,0,1440,1.0,True,16.101,2010,32,0.1281879528257521,0.5484268157424556,1.1524450329132379,29.191696465062254,0.975625
2010-02-02,1144,35.95719999999999,1,1440,1.0,True,21.918,2010,33,0.9824005630839819,0.8155913758551026,1.014907709667459,30.842481936143813,0.99
2010-02-03,1145,48.38356666666667,2,1440,1.0,True,31.787,2010,34,2.7657690256786913,0.9824584239346918,0.4999173621623777,31.057227857472977,0.9925
2010-02-04,1146,38.6045,3,1440,1.0,True,25.349,2010,35,0.67979005370888,0.736318516278757,1.095874707136536,28.320179886341265,0.984375
2010-02-05,1147,34.98153333333333,4,1440,1.0,True,19.384,2010,36,0.22457376600169773,0.584246516295298,1.1333437040029093,29.863876741013854,0.96625
2010-02-06,1148,45.216433333333335,5,1440,1.0,True,24.39,2010,37,1.5971639355698528,0.9168134706350594,0.7875357128400355,34.39018032572123,0.961875
2010-02-07,1149,27.095133333333333,6,1440,1.0,True,12.119,2010,38,-1.934770966528029,0.05276855294814136,0.7018915684707463,33.83101632798987,0.939375
2010-02-08,1150,43.037299999999995,0,1440,1.0,True,21.356,2010,39,3.0455376082609176,0.9876762295084263,0.46060904425452465,28.575576134918272,0.94125
2010-02-09,1151,40.348866666666666,1,1440,1.0,True,21.393,2010,40,0.8450258042338237,0.7818891879338996,1.0409049302432687,30.229110999667576,0.965625
2010-02-10,1152,32.40903333333333,2,1439,0.9993055555555556,True,16.409,2010,41,-0.3240612427284803,0.37977828294462007,1.1286438631056808,30.44698669763565,0.953125
2010-02-11,1153,22.82946666666667,3,1440,1.0,True,10.246,2010,42,-1.0085309594659637,0.17847763132748146,0.9939493439532816,27.713431581246255,0.920625
2010-02-12,1154,31.549966666666663,4,1440,1.0,True,16.764,2010,43,0.7350757741985512,0.7528340730947677,1.0838911798456683,29.26096673905221,0.884375
2010-02-13,1155,39.1926,5,1440,1.0,True,25.84,2010,44,0.8145032547660805,0.7743216403106732,1.0475275527173653,33.79143614561521,0.8675
2010-02-14,1156,28.111633333333337,6,1439,0.9993055555555556,True,14.731,2010,45,-1.2820313880448777,0.12623130989904102,0.9225758423143998,33.236747284053536,0.800625
2010-02-15,1157,34.9522,0,1440,1.0,True,19.865,2010,46,1.5939376522531734,0.9164959651590999,0.8215355464513414,27.98607308782768,0.9125
2010-02-16,1158,29.9626,1,1440,1.0,True,15.082,2010,47,-0.40912104617586187,0.3497612640267487,1.1514665642217734,29.644646132994094,0.821875
2010-02-17,1159,34.242666666666665,2,1440,1.0,True,19.031,2010,48,0.7660511919322245,0.76126616142057,1.0860786909796298,29.867813320377774,0.716875
2010-02-18,1160,29.3526,3,1440,1.0,True,16.234,2010,49,0.10186905985806784,0.538541926932803,1.1912082936707884,27.139783956558755,0.728125
2010-02-19,1161,32.559533333333334,4,1440,1.0,True,17.064,2010,50,0.5419050605541159,0.6946248198027427,1.1440649833180943,28.69305993932683,0.80125
2010-02-20,1162,33.062133333333335,5,1440,1.0,True,18.6,2010,51,-0.2893961121573347,0.39206687582668887,1.1560828795703129,33.229465934057885,0.826875
2010-02-21,1163,45.6719,6,1440,1.0,True,31.13,2010,52,2.339059051691953,0.9694093766568543,0.5974991248873994,32.68089002285014,0.769375
2010-02-22,1164,24.56726666666667,0,1440,1.0,True,13.719,2010,53,-1.3842254559436358,0.11057618482536839,0.8864639040583279,27.43648567296785,0.651875
2010-02-23,1165,24.354666666666667,1,1440,1.0,True,11.807,2010,54,-0.6571420545876474,0.2697636686204058,1.1035295102419331,29.10146595578774,0.50875
2010-02-24,1166,31.904633333333333,2,1440,1.0,True,18.257,2010,55,0.7830064679060907,0.7658313169348095,1.0581025069043972,29.331158255667454,0.353125
2010-02-25,1167,31.33673333333333,3,1440,1.0,True,15.594,2010,56,0.6735127857441499,0.7351537496958137,1.066618678246159,26.609752377592947,0.204375
2010-02-26,1168,35.33593333333333,4,1440,1.0,True,18.421,2010,57,0.9648840676721349,0.8116673812744409,1.0245028793858364,28.1697307592382,0.1025
2010-02-27,1169,29.4176,5,1440,1.0,True,18.542,2010,58,-1.0713201998227035,0.16531231621165254,0.9814935906045139,32.712898673840414,0.0625
2010-02-28,1170,11.8611,6,1440,1.0,True,3.439,2010,59,-3.420432191418927,0.007829132105356311,0.3908858706220053,32.17112490571714,0.024375
2010-03-01,1171,21.645466666666668,0,1440,1.0,True,9.371,2010,60,0.4161354901204332,0.6519211903703819,1.1428613827424123,26.93354374492167,0.006875
2010-03-02,1172,12.781766666666668,1,1440,1.0,True,4.029,2010,61,-2.4803411537560938,0.025382110634771672,0.5721036287513561,28.605349232214564,0.028125
2010-03-03,1173,15.597233333333332,2,1440,1.0,True,7.646,2010,62,-1.3093333690414437,0.12247011174210265,0.8972296188119799,28.84184989372885,0.03625
2010-03-04,1174,11.381333333333334,3,1440,1.0,True,3.364,2010,63,-1.7559242795553096,0.06732165434052956,0.7672384344553574,26.12721687415848,0.035
2010-03-05,1175,18.895433333333337,4,1440,1.0,True,7.377,2010,64,-0.5905245063610528,0.29050245367546834,1.1079842220479623,27.693914174073086,0.039375
2010-03-06,1176,13.2452,5,1440,1.0,True,4.389,2010,65,-2.8151883719597426,0.016492245539153145,0.49068924044724554,32.24372887773166,0.030625
2010-03-07,1177,22.874533333333332,6,1440,1.0,True,8.353,2010,66,-0.3097593888322753,0.3853434774027697,1.1636494709318503,31.70851185318424,0.045625
2010-03-08,1178,42.6183,0,1440,1.0,True,27.83,2010,67,3.487768138926987,0.9927579127438917,0.3784783441151376,26.477379771137052,0.084375
2010-03-09,1179,29.3352,1,1440,1.0,True,12.136,2010,68,-0.869691960631997,0.2118872817376024,1.0473571522207932,28.155509373725742,0.121875
2010-03-10,1180,30.3772,2,1440,1.0,True,16.458,2010,69,0.2791771117015709,0.6042395611618594,1.1556254367623477,28.398192232543515,0.209375
2010-03-11,1181,32.518166666666666,3,1440,1.0,True,18.097,2010,70,1.0903977882298534,0.838846995229343,0.9645455923001282,25.689582904726482,0.35625
2010-03-12,1182,27.423733333333335,4,1440,1.0,True,16.178,2010,71,-0.431433580066224,0.3419960616762707,1.1371487551392057,27.262129192673086,0.508125
2010-03-13,1183,39.71683333333333,5,1440,1.0,True,26.355,2010,72,1.4055262998481368,0.892668742625003,0.8389132830756716,31.817602393738348,0.595
2010-03-14,1184,26.1119,6,1440,1.0,True,11.483,2010,73,-1.458184800823108,0.10017163189667956,0.8384229751233943,31.287838021671433,0.753125
2010-03-15,1185,29.864166666666662,0,1440,1.0,True,16.267,2010,74,1.03072656404366,0.82620068419489,0.969342091998551,26.061937846243065,0.81625
2010-03-16,1186,25.710833333333333,1,1440,1.0,True,10.54,2010,75,-0.6179994706681892,0.2815611711527372,1.1282150810444727,27.745064182174442,0.684375
2010-03-17,1187,33.485499999999995,2,1440,1.0,True,20.092,2010,76,1.1248080630464496,0.8455529136715988,0.9736434146598912,27.99249466670759,0.699375
2010-03-18,1188,26.0447,3,1440,1.0,True,12.562,2010,77,-0.23368418420127385,0.4123039042238957,1.1618494946986901,25.28837043457808,0.729375
2010-03-19,1189,27.723066666666668,4,1440,1.0,True,13.187,2010,78,0.10084269552430229,0.5381832651047869,1.1805633464921266,26.86512639595213,0.68875
2010-03-20,1190,,5,232,0.1611111111111111,False,0.994,2010,79,,,1.0222227498190477,31.42452150364617,0.69625
2010-03-21,1191,,6,621,0.43125,False,8.157,2010,80,,,1.0154856987227685,30.89837949137507,0.605
2010-03-22,1192,26.9765,0,1440,1.0,True,15.558,2010,81,,,1.1381752790370956,25.675790929453093,0.638125
2010-03-23,1193,30.369366666666668,1,1440,1.0,True,17.152,2010,82,0.45367566174114415,0.6655413121813281,1.1300688150385394,27.36190752904662,0.6275
2010-03-24,1194,33.245866666666664,2,1440,1.0,True,19.724,2010,83,0.8119752456890427,0.7737702671317792,1.0598517462331802,27.61199693428485,0.69
2010-03-25,1195,27.998066666666663,3,1440,1.0,True,14.408,2010,84,0.1749200729849058,0.5659548992116948,1.179199040005915,24.910190910992785,0.683125
2010-03-26,1196,27.521400000000003,4,1440,1.0,True,14.307,2010,85,-0.024165654385064492,0.4908216173910935,1.1840630645956844,26.488915637571488,0.72
2010-03-27,1197,30.7995,5,1440,1.0,True,16.63,2010,86,-0.11355190924716185,0.45706291258152504,1.1635626673605293,31.049921984342607,0.72125
2010-03-28,1198,29.970233333333333,6,1440,1.0,True,16.096,2010,87,-0.08291993638153736,0.46862709530635654,1.1819453492155299,30.525026263075514,0.7325
2010-03-29,1199,27.045633333333335,0,1440,1.0,True,16.056,2010,88,0.3516954566631389,0.6302795022140766,1.161555904764682,25.303312293122712,0.72125
2010-03-30,1200,31.77423333333333,1,1440,1.0,True,16.096,2010,89,0.7426481475633367,0.7550492759522472,1.0544361181976274,26.989925715232044,0.658125
2010-03-31,1201,32.06336666666667,2,1440,1.0,True,19.421,2010,90,0.5475506792555199,0.6963333988037198,1.1364438717905432,27.24012879234835,0.6825
2010-04-01,1202,28.124,3,1440,1.0,True,16.69,2010,91,0.3186522833361578,0.6185592991170634,1.1678648254089057,24.538048606140336,0.634375
2010-04-02,1203,27.477033333333335,4,1440,1.0,True,13.557,2010,92,0.0013647775801100624,0.5005092324816915,1.19165858597029,26.11610735478281,0.63125
2010-04-03,1204,30.087966666666667,5,1440,1.0,True,20.12,2010,93,-0.19605282213583067,0.42623114097154363,1.1609824231546373,30.676052638292862,0.568125
2010-04-04,1205,28.173133333333332,6,1440,1.0,True,14.615,2010,94,-0.31507912899023255,0.3828216824173098,1.158419196596369,30.149698213138745,0.47875
2010-04-05,1206,18.647,0,1440,1.0,True,8.694,2010,95,-0.9907873902905713,0.18247561218090727,0.9990072153834626,24.926126062528365,0.460625
2010-04-06,1207,30.430866666666667,1,1440,1.0,True,14.243,2010,96,1.1079743882858832,0.8423442904484957,0.9597912938566878,26.61048071346022,0.426875
2010-04-07,1208,26.616366666666668,2,1440,1.0,True,15.879,2010,97,-0.2956753919286274,0.3897549994070345,1.165251153819263,26.85802403982369,0.370625
2010-04-08,1209,27.487,3,1440,1.0,True,14.136,2010,98,0.6132864693020981,0.7171219691285868,1.1006436975160614,24.152883460296284,0.32375
2010-04-09,1210,20.555833333333332,4,1440,1.0,True,12.249,2010,99,-1.1527342942804433,0.14881499433935338,0.946632182856556,25.727482236561066,0.3625
2010-04-10,1211,19.8368,5,1440,1.0,True,10.937,2010,100,-1.5250778819258732,0.0916046914035317,0.8253353223507293,30.283569758143493,0.355625
2010-04-11,1212,26.7135,6,1439,0.9993055555555556,True,14.903,2010,101,0.1557098574398292,0.5586818635309819,1.1615439027687535,29.752962295580573,0.3325
2010-04-12,1213,23.990433333333332,0,1440,1.0,True,13.22,2010,102,0.1103058969767127,0.5417456900601144,1.159637458329089,24.524745068343343,0.305
2010-04-13,1214,25.21173333333333,1,1440,1.0,True,14.776,2010,103,-0.1401124428002086,0.44704777211605856,1.1935950619471258,26.204066558585186,0.40375
2010-04-14,1215,27.672733333333333,2,1440,1.0,True,16.197,2010,104,0.2903248926991498,0.6083601222695402,1.1406264284835197,26.446193310013705,0.40625
2010-04-15,1216,31.20296666666667,3,1440,1.0,True,18.851,2010,105,1.2557475658487958,0.8696230047920586,0.9187009166087955,23.735258120636935,0.40875
2010-04-16,1217,26.034366666666664,4,1440,1.0,True,16.052,2010,106,-0.3720173043783121,0.36252613448740656,1.132798754936084,25.303690334915242,0.395
2010-04-17,1218,25.961866666666666,5,1440,1.0,True,16.248,2010,107,-0.7459487797280028,0.24415673874592092,1.0700369838182815,29.853246121619225,0.399375
2010-04-18,1219,24.601766666666663,6,1440,1.0,True,14.272,2010,108,-0.5842469069300482,0.29211159050476404,1.1176381432451308,29.315749219122168,0.451875
2010-04-19,1220,28.476566666666667,0,1440,1.0,True,18.959,2010,109,1.1064126915244632,0.8420480297531846,0.9789800621196627,24.08029299455313,0.45375
2010-04-20,1221,30.560466666666667,1,1440,1.0,True,18.775,2010,110,0.5689031531947176,0.7032506303278209,1.1073598274309189,25.75203474789252,0.40125
2010-04-21,1222,26.3319,2,1440,1.0,True,13.537,2010,111,-0.25677388367389037,0.4038502215793105,1.176079794083489,25.986250500323184,0.37125
2010-04-22,1223,24.3484,3,1440,1.0,True,14.207,2010,112,0.16994325538362307,0.5641404529907489,1.136898549972102,23.267083175598998,0.275
2010-04-23,1224,19.6756,4,1440,1.0,True,11.604,2010,113,-0.9981160489254731,0.18063578791509158,1.0085758910514415,24.826972879971287,0.175
2010-04-24,1225,25.306966666666664,5,1440,1.0,True,14.151,2010,114,-0.38184390634636656,0.3592408517475165,1.139035460470477,29.36768716699431,0.140625
2010-04-25,1226,25.712366666666664,6,1440,1.0,True,9.945,2010,115,-0.2852428314219414,0.3935686496644276,1.1555203780531884,28.821061768953903,0.133125
2010-04-26,1227,18.045266666666667,0,1440,1.0,True,9.133,2010,116,-0.7809157689385343,0.23440406264941693,1.0389671044819988,23.576202641352104,0.2125
2010-04-27,1228,20.849,1,1440,1.0,True,9.084,2010,117,-0.41407012908350604,0.3479466290807135,1.149443154912442,25.23828025156266,0.1875
2010-04-28,1229,14.4643,2,1440,1.0,True,6.613,2010,118,-1.6734159967841487,0.07493676071447443,0.8027022481476888,25.462584350974357,0.1625
2010-04-29,1230,18.3954,3,1440,1.0,True,8.793,2010,119,-0.040687133899364264,0.4846121044291843,1.174789790296927,22.73327213941285,0.198125
2010-04-30,1231,18.6438,4,1440,1.0,True,10.323,2010,120,-0.7221675537288554,0.250631710840202,1.1030569020844996,24.282798527397244,0.176875
2010-05-01,1232,22.002633333333332,5,1440,1.0,True,13.62,2010,121,-0.8421856326449683,0.21842085311632378,1.0426684678345919,28.812946382576452,0.23375
2010-05-02,1233,36.46516666666666,6,1440,1.0,True,24.278,2010,122,1.9279075854578205,0.9468324784353587,0.7298459238139913,28.255567242108665,0.250625
2010-05-03,1234,23.5217,0,1440,1.0,True,13.339,2010,123,-0.45531157327714306,0.33395362472082674,1.1518479259638115,22.999783337442516,0.268125
2010-05-04,1235,25.282666666666668,1,1440,1.0,True,13.025,2010,124,0.07979236465917722,0.5302492296009713,1.1661672760685906,24.650781862634084,0.345625
2010-05-05,1236,30.088466666666665,2,1440,1.0,True,17.346,2010,125,0.8976305573299429,0.7957767831840011,1.0180398387112655,24.86386972554892,0.4025
2010-05-06,1237,21.654166666666665,3,1440,1.0,True,10.581,2010,126,-0.4356106644085568,0.3405432189561395,1.112303483984433,22.12322169075506,0.603125
2010-05-07,1238,27.400066666666664,4,1440,1.0,True,14.987,2010,127,0.6991236751969109,0.7428144884692525,1.0564664081810042,23.66131061969735,0.678125
2010-05-08,1239,25.557033333333333,5,1440,1.0,True,16.162,2010,128,-0.72084694522884,0.25118680549161326,1.0687669347133488,28.179937694519893,0.7725
2010-05-09,1240,26.1085,6,1440,1.0,True,15.469,2010,129,-0.09417591121806947,0.4643717003510384,1.1540511257806794,27.61097310732876,0.85375
2010-05-10,1241,24.46486666666667,0,1440,1.0,True,13.296,2010,130,0.4826303881728837,0.6753262589905422,1.1572067532711663,22.34355806138149,0.850625
2010-05-11,1242,26.189466666666664,1,1440,1.0,True,12.919,2010,131,0.254527535475156,0.5954120987620911,1.18456239040941,23.982899015367547,0.88375
2010-05-12,1243,33.923633333333335,2,1440,1.0,True,21.832,2010,132,1.6010369587587243,0.9174673131430956,0.8239707999420353,24.184322410151605,0.884375
2010-05-13,1244,25.874933333333335,3,1439,0.9993055555555556,True,14.127,2010,133,0.14178192472901763,0.5535340250919664,1.1875111483037473,21.432022786824025,0.8525
2010-05-14,1245,28.70243333333333,4,1440,1.0,True,18.143,2010,134,0.7288001031603908,0.7512444914324883,1.0777279927930794,22.958493001671606,0.85
2010-05-15,1246,32.412866666666666,5,1440,1.0,True,17.353,2010,135,0.5013798708244456,0.6813433832454162,1.1199935238668695,27.465554424469566,0.82
2010-05-16,1247,35.0071,6,1440,1.0,True,19.171,2010,136,1.1229836683741592,0.8452564722152089,0.959408811358735,26.885097601916232,0.884375
2010-05-17,1248,27.136366666666667,0,1440,1.0,True,16.725,2010,137,0.4477752813242507,0.6635168905636804,1.1272901512659155,21.606284232730008,0.883125
2010-05-18,1249,23.6864,1,1440,1.0,True,12.047,2010,138,-0.2889420390686727,0.3921081716465523,1.1445823271246627,23.234341385597993,0.888125
2010-05-19,1250,23.7792,2,1440,1.0,True,12.645,2010,139,0.03614150475150228,0.5137201401688388,1.1598940265364945,23.424616199391956,0.861875
2010-05-20,1251,19.23163333333333,3,1440,1.0,True,10.47,2010,140,-0.2817135057456759,0.39470049742231217,1.139705204614438,20.66132397451538,0.79375
2010-05-21,1252,21.573266666666665,4,1440,1.0,True,11.567,2010,141,-0.015449951299526341,0.4941330115218763,1.1507637203717604,22.17697836103522,0.7825
2010-05-22,1253,34.92953333333333,5,1440,1.0,True,22.173,2010,142,1.519977916105729,0.9079152769937449,0.8247013440728188,26.673421530025877,0.75
2010-05-23,1254,24.7926,6,1440,1.0,True,10.821,2010,143,-0.7864636417235544,0.23312641188336844,1.047544360649772,26.082564809988074,0.7775
2010-05-24,1255,22.355533333333337,0,1440,1.0,True,12.088,2010,144,0.3674726503250016,0.6359437489290906,1.1319190050312318,20.79359063488281,0.726875
2010-05-25,1256,19.9771,1,1440,1.0,True,11.364,2010,145,-0.5405652337958905,0.3056818795114949,1.0805181746697052,22.411746735016806,0.699375
2010-05-26,1257,23.1314,2,1440,1.0,True,13.944,2010,146,0.26249145024635917,0.5983058292241574,1.1747778443992138,22.59240081021225,0.69375
2010-05-27,1258,22.0557,3,1440,1.0,True,12.044,2010,147,0.36264951967561765,0.6342301130524085,1.1398993191635236,19.819788594172262,0.6375
2010-05-28,1259,23.302733333333332,4,1440,1.0,True,13.049,2010,148,0.20079015004983294,0.5756268549449739,1.1604418144887314,21.32644401571766,0.6925
2010-05-29,1260,34.163466666666665,5,1440,1.0,True,21.092,2010,149,1.363245699611324,0.8866266166637641,0.880137862295378,25.814229343362346,0.73375
2010-05-30,1261,27.761666666666667,6,1440,1.0,True,15.089,2010,150,-0.10534421641292038,0.46017325209519977,1.198619694369845,25.21507579511636,0.74
2010-05-31,1262,22.341033333333332,0,1440,1.0,True,14.342,2010,151,0.26407397877989214,0.5988992263191831,1.1270269609265962,19.918185460094705,0.785625
2010-06-01,1263,21.1494,1,1440,1.0,True,13.228,2010,152,-0.2302716262530511,0.41347843958096137,1.1587203576974572,21.528825463196156,0.75875
2010-06-02,1264,16.348300000000002,2,1440,1.0,True,9.11,2010,153,-0.932121984376561,0.19588519353729617,1.028096312941052,21.70238261232044,0.80125
2010-06-03,1265,23.23643333333333,3,1440,1.0,True,15.671,2010,154,1.1299707864622306,0.8467240632339107,0.9488028654828667,18.92311143706463,0.834375
2010-06-04,1266,23.6759,4,1440,1.0,True,14.609,2010,155,0.289800773486822,0.6082285502158654,1.1554595159809105,20.423564324604687,0.829375
2010-06-05,1267,33.49406666666667,5,1440,1.0,True,24.408,2010,156,1.3201489939098356,0.8800223705226113,0.8905176927102729,24.905621639264698,0.84125
2010-06-06,1268,29.1132,6,1440,1.0,True,19.548,2010,157,0.28431355513039597,0.6060969093800196,1.1737567587476223,24.301232307687027,0.845
2010-06-07,1269,16.868033333333333,0,1440,1.0,True,9.046,2010,158,-0.7046832449910703,0.2556278856794946,1.0507677968544886,18.999615716218614,0.8625
2010-06-08,1270,22.700566666666667,1,1440,1.0,True,13.708,2010,159,0.5183255145316409,0.6871450316343626,1.1638835486979224,20.606055851801553,0.85625
2010-06-09,1271,25.578033333333337,2,1440,1.0,True,15.298,2010,160,0.7221070920564131,0.749324419398249,1.0995695195300506,20.775955925869894,0.866875
2010-06-10,1272,20.25316666666667,3,1440,1.0,True,11.344,2010,161,0.08016660967783118,0.5303706145496502,1.179164250427857,17.993586390216645,0.9275
2010-06-11,1273,24.5112,4,1440,1.0,True,15.635,2010,162,0.743990889886552,0.7555400224418303,1.0554207608057187,19.49151505057346,0.91125
2010-06-12,1274,32.885133333333336,5,1439,0.9993055555555556,True,22.546,2010,163,1.2594796641953474,0.8701266078668429,0.9244402794959024,23.971637164422184,0.910625
2010-06-13,1275,27.905933333333333,6,1440,1.0,True,16.534,2010,164,0.21337709005318406,0.5801597766189402,1.1744636802654713,23.365916004989742,0.87875
2010-06-14,1276,20.299733333333332,0,1440,1.0,True,11.767,2010,165,0.09612389582457706,0.5364139628158187,1.17466410249006,18.06358473805673,0.884375
2010-06-15,1277,20.39943333333333,1,1440,1.0,True,10.632,2010,166,-0.01973043322893997,0.4925167855451978,1.1600979727040976,19.669940542903525,0.93
2010-06-16,1278,29.468200000000003,2,1440,1.0,True,17.21,2010,167,1.678338356365797,0.9256273484859121,0.7987563153542578,19.840399216911923,0.94
2010-06-17,1279,17.133633333333332,3,1440,1.0,True,8.998,2010,168,-0.6356292688981192,0.27621572725172727,1.0957186166755855,17.059243172816473,0.9375
2010-06-18,1280,22.205266666666667,4,1440,1.0,True,13.408,2010,169,0.643993979266003,0.7265268711206647,1.0978469236963428,18.559051534365466,0.94
2010-06-19,1281,23.603666666666665,5,1440,1.0,True,13.742,2010,170,-0.1458367522630345,0.4449119303165958,1.1728036390058696,23.041730216942145,0.926875
2010-06-20,1282,27.875833333333333,6,1440,1.0,True,17.553,2010,171,0.9339437435716108,0.8044767470135763,1.01101438957965,22.439252475104926,0.865625
2010-06-21,1283,27.681500000000003,0,1440,1.0,True,18.528,2010,172,1.5242562128161732,0.9084963150780598,0.8334366390295327,17.14086076371559,0.836875
2010-06-22,1284,25.343133333333338,1,1440,1.0,True,16.374,2010,173,0.47361073391853237,0.6721612624772442,1.1445165418135002,18.751860843979657,0.86625
2010-06-23,1285,24.0344,2,1440,1.0,True,17.428,2010,174,0.474338888595258,0.6724629949956105,1.1369302550936118,18.92767637395353,0.878125
2010-06-24,1286,18.263,3,1440,1.0,True,9.946,2010,175,0.03225953606999656,0.5122266519785419,1.1854065981553867,16.15259689251684,0.85125
2010-06-25,1287,18.323966666666667,4,1440,1.0,True,11.155,2010,176,-0.02737727209448416,0.48960935147015605,1.2041644042287953,17.659207902596435,0.890625
2010-06-26,1288,16.360333333333333,5,1440,1.0,True,10.081,2010,177,-1.0846517027010978,0.16232807493435777,0.9757527183042839,22.149420940200862,0.884375
2010-06-27,1289,18.9994,6,1440,1.0,True,11.119,2010,178,-0.07306377472048094,0.47235215963444327,1.1874316755170002,21.55521411124602,0.87125
2010-06-28,1290,24.522333333333332,0,1440,1.0,True,13.325,2010,179,1.6506022529356086,0.9228038634032409,0.8049364551529288,16.265833942848506,0.869375
2010-06-29,1291,22.78826666666667,1,1439,0.9993055555555556,True,11.987,2010,180,0.3236309437119629,0.6203405363782608,1.1681523633096367,17.88658948042935,0.8275
2010-06-30,1292,23.068933333333337,2,1440,1.0,True,6.418,2010,181,0.5675121099874398,0.7027902966440378,1.0873575628676917,18.072906870189264,0.775
2010-07-01,1293,22.483366666666665,3,1440,1.0,True,9.236,2010,182,0.9471080711722272,0.8075739192880097,1.005325214425102,15.309077335970077,0.718125
2010-07-02,1294,19.01546666666667,4,1440,1.0,True,8.091,2010,183,-0.09435684094654767,0.46426577902689514,1.1889768221485428,16.827687256293384,0.76
2010-07-03,1295,18.6679,5,1440,1.0,True,7.119,2010,184,-0.6266977794120283,0.2788549194534909,1.0886623943317681,21.330648228146973,0.763125
2010-07-04,1296,25.6348,6,1440,1.0,True,8.261,2010,185,1.0507229102958737,0.8306321599188813,0.9888039281708189,20.749937599505873,0.79625
2010-07-05,1297,18.5665,0,1440,1.0,True,8.591,2010,186,0.22537077858860888,0.5846800100675003,1.1680947146238758,15.474800317272125,0.811875
2010-07-06,1298,16.765566666666665,1,1440,1.0,True,9.222,2010,187,-0.2706940658066526,0.3986906071007876,1.1273447090107949,17.110543021979467,0.78
2010-07-07,1299,13.913133333333333,2,1440,1.0,True,7.401,2010,188,-0.5857639654032825,0.2914713137896211,1.1196723123942502,17.312588628828912,0.795
2010-07-08,1300,20.210866666666668,3,1440,1.0,True,10.666,2010,189,1.2359917247748116,0.8661942849578314,0.925357151364442,14.565224304074482,0.8025
2010-07-09,1301,18.05796666666667,4,1440,1.0,True,5.981,2010,190,-0.03344949136186137,0.487312419205625,1.1840928426664323,16.101031542548547,0.835625
